Datetime,Open,High,Low,Close,Volume
2018-10-28,6500.2,6513.88,6451,6490.1,44327184.62
2018-10-27,6531.5,6560,6476.9,6500.2,45388946.91
2018-10-26,6528,6597.4,6511,6531.5,48566430.72
2018-10-25,6554.1,6568.7,6462.9,6528,56951294.18
2018-10-24,6550,6626.3,6536,6554.1,56248255.79
2018-10-23,6567.3,6591.6,6525.3,6550,58150098.92
2018-10-22,6590.9,6627.9,6535.1,6567.3,39976390.53
2018-10-21,6586.7,6660.8,6581.2,6590.9,29304687.66
2018-10-20,6525.1,6611,6511,6586.7,30545359.06
2018-10-19,6613.2,6639.5,6518.2,6525.1,73995276.09
2018-10-18,6736,6779.9,6566.7,6613.2,83816613.33
2018-10-17,6754.2,6794,6674.3,6736,59834386.04
2018-10-16,6742,6744.3,6703.9,6721.74,3165466.13
2018-10-15,6336.4,7788,6294.6,6742,587800439.8
2018-10-14,6326.5,6399.3,6302.5,6336.4,71504393.2
2018-10-13,6291.9,6333.7,6280.3,6326.5,36732503.39
2018-10-12,6251.9,6353.4,6220.3,6291.9,65596414.91
2018-10-11,6630.07,6630.07,6220.4,6251.9,263411060.6
2018-10-10,6663,6663.1,6513.53,6630.07,91269880.6
2018-10-09,6673.2,6682,6605,6663,54138899.1
2018-10-08,6609.4,6730,6585.9,6673.2,84867099.68
2018-10-07,6595.2,6640.4,6525,6609.4,38405707.71
2018-10-06,6639.9,6648.2,6563.7,6595.2,38280794.85
2018-10-05,6590.4,6741.44,6506.6,6639.9,82637324.34
2018-10-04,6503.2,6648.8,6495.2,6590.4,71370798.22
2018-10-03,6527.6,6555.1,6424.6,6503.2,92367971.94
2018-10-02,6601.9,6644.7,6467.9,6527.6,78103071.99
2018-10-01,6622.4,6660,6500,6601.9,67511869.64
2018-09-30,6597.3,6662.8,6529.6,6622.4,54645264.98
2018-09-29,6635.2,6635.2,6466,6597.3,109831355.2
2018-09-28,6691.2,6826.42,6541.9,6635.2,184677239
2018-09-27,6462.4,6745,6436.7,6691.2,113860257.4
2018-09-26,6442.8,6558,6382.5,6462.4,84598401.99
2018-09-25,6585.1,6585.1,6328,6442.8,128898926.1
2018-09-24,6710,6721.7,6555,6585.1,115723074.9
2018-09-23,6723,6785.9,6661.5,6710,57151074.42
2018-09-22,6762.1,6840.9,6636,6723,103109243.1
2018-09-21,6493.91,6790.5,6473.8,6762.1,234605337.6
2018-09-20,6390.9,6557,6340,6493.91,93457852.14
2018-09-19,6335.4,6525.8,6110,6390.9,156555659.6
2018-09-18,6252,6384,6228.1,6335.4,100346177.4
2018-09-17,6498.4,6543.3,6202.8,6252,138855236.3
2018-09-16,6512.8,6520.6,6401.9,6498.4,48314667.72
2018-09-15,6480.1,6572.2,6465.6,6512.8,54159419.75
2018-09-14,6489,6596.5,6376.2,6480.1,100490027.9
2018-09-13,6332.42,6528.4,6332.42,6489,117805914.1
2018-09-12,6290.9,6355,6202.8,6332.42,102325343.4
2018-09-11,6314.9,6399.6,6170,6290.9,103492072.1
2018-09-10,6239.9,6373.68,6219,6314.9,89366606.45
2018-09-09,6184.94,6447.8,6140.5,6239.9,95412358.05
2018-09-08,6397,6475.5,6119.5,6184.94,114399079.8
2018-09-07,6516.1,6549.5,6322.8,6397,132973646.1
2018-09-06,6704,6731.3,6302.2,6516.1,337954015.2
2018-09-05,7358.9,7404,6700,6704,366681692
2018-09-04,7267.8,7415.4,7246.2,7358.9,145456029.5
2018-09-03,7300,7360,7200,7267.8,154637944.1
2018-09-02,7197.4,7416.9,7135.3,7300,299002871.9
2018-09-01,7014.6,7269.9,7011.3,7197.4,138356034.2
2018-08-31,6986,7100,6881.6,7014.6,127538522.9
2018-08-30,7039,7060,6802.1,6986,158007419
2018-08-29,7079.9,7139.4,6924.27,7039,139637219.3
2018-08-28,6909.4,7127.9,6872,7079.9,197235107.6
2018-08-27,6707,6940.8,6652.7,6909.4,154013519.1
2018-08-26,6732.9,6789,6557,6707,104193264.7
2018-08-25,6693.6,6799.7,6670,6732.9,110848836.9
2018-08-24,6527.2,6728.6,6451,6693.6,129692080.7
2018-08-23,6362.1,6566.64,6350,6527.2,116530014.3
2018-08-22,6479.1,6899,6250.3,6362.1,316940382.9
2018-08-21,6255.9,6526.2,6245,6479.1,182500052.9
2018-08-20,6485.1,6524,6230,6255.9,194461177.7
2018-08-19,6391.2,6550.3,6309.3,6485.1,85956107.1
2018-08-18,6584.05,6619.5,6300,6391.2,124216024.2
2018-08-17,6315.6,6592.9,6290,6584.05,168772164.7
2018-08-16,6270.2,6476.7,6212.9,6315.6,159138721.7
2018-08-15,6189,6647.6,6180.01,6270.2,405891229.3
2018-08-14,6251.9,6251.9,5858.6,6189,310918885.2
2018-08-13,6313.9,6548.3,6137.6,6251.9,194986099.7
2018-08-12,6086.2,6086.2,6086.2,6086.2,0
2018-08-11,6146.7,6185,6008.1,6086.2,95455075.17
2018-08-10,6533.6,6573.8,6010,6146.7,270821409.7
2018-08-09,6280.7,6628,6183,6533.6,212106308.2
2018-08-08,6718.8,6720.1,6128.2,6280.7,324217413.4
2018-08-07,6941.2,7150,6677,6718.8,220473695.4
2018-08-06,7025.8,7153.6,6847,6941.2,123957813.8
2018-08-05,7013.22,7090,6890,7025.8,123180526.6
2018-08-04,7420,7492.2,6928.8,7013.22,211690412.6
2018-08-03,7535.2,7535.2,7282.1,7420,226404376.4
2018-08-02,7606,7713,7450,7535.2,134161525
2018-08-01,7731.3,7756.1,7440.2,7606,224258256.8
2018-07-31,8179.5,8179.5,7664.9,7731.3,337779783.1
2018-07-30,8221,8301.73,7861.2,8179.5,297960104.4
2018-07-29,8235.6,8313.3,8123,8221,83553959.28
2018-07-28,8188,8262,8067.2,8235.6,104433957.5
2018-07-27,7939,8291,7815.09,8188,266476948.9
2018-07-26,8178.4,8323.1,7869.6,7939,256249041.7
2018-07-25,8390,8488.1,8073,8178.4,296050005.4
2018-07-24,7718.9,8502.6,7690,8390,490709109.5
2018-07-23,7397.6,7812.9,7374,7718.9,329934961.2
2018-07-22,7403.4,7575,7329.1,7397.6,125560662.9
2018-07-21,7333.1,7459,7221,7403.4,81778072.33
2018-07-20,7473.5,7685.2,7273.1,7333.1,234637716.9
2018-07-19,7379.4,7560,7281.4,7473.5,164367053.1
2018-07-18,7319.8,7588,7246.5,7379.4,292175116.1
2018-07-17,6729.2,7483.9,6666,7319.8,316592618.1
2018-07-16,6347.2,6750,6327.1,6729.2,190390516
2018-07-15,6250,6389,6230.3,6347.2,64609535.39
2018-07-14,6220,6320,6179.2,6250,55502620.26
2018-07-13,6249,6339.9,6125,6220,124284898.1
2018-07-12,6377.8,6377.8,6079.9,6249,144338397.4
2018-07-11,6301.8,6407.9,6286.3,6377.8,103682065.3
2018-07-10,6666.9,6685.8,6260.1,6301.8,169553566.1
2018-07-09,6707,6820,6616.6,6666.9,105776967.9
2018-07-08,6761.8,6801.9,6669.9,6707,89510628.82
2018-07-07,6602.2,6837,6511,6761.8,87955369.89
2018-07-06,6531.7,6641.78,6451.9,6602.2,96991793.87
2018-07-05,6590,6704.7,6423.4,6531.7,147736305.4
2018-07-04,6509,6784.9,6414.1,6590,147038326.7
2018-07-03,6617.6,6675.2,6470.5,6509,113481158.3
2018-07-02,6349.7,6681.2,6275,6617.6,171535629
2018-07-01,6391.5,6439.9,6260,6349.7,71262027.81
2018-06-30,6208.1,6545.5,6195.2,6391.5,141720715.4
2018-06-29,5848.1,6302,5780,6208.1,188652525.2
2018-06-28,6133.09,6170.9,5822.3,5848.1,106826644.2
2018-06-27,6073.4,6192.7,5984.9,6133.09,110540087.5
2018-06-26,6246.6,6280.8,6050.2,6073.4,114190823.5
2018-06-25,6148.04,6341,6068.5,6246.6,165952361.5
2018-06-24,6151.93,6249.7,5755,6148.04,268869090.3
2018-06-23,6042.6,6259,6013,6151.93,124940081.3
2018-06-22,6715.2,6731,5910.8,6042.6,335779403
2018-06-21,6760.4,6788.8,6679.3,6715.2,71628297.19
2018-06-20,6735.5,6825,6560,6760.4,123733177.9
2018-06-19,6709.2,6848.2,6655,6735.5,116540181.1
2018-06-18,6438.4,6827.9,6370.77,6709.2,150860200.7
2018-06-17,6485.9,6573,6424.8,6438.4,55464373.5
2018-06-16,6385,6559.7,6330,6485.9,88159803.43
2018-06-15,6633.7,6659,6350,6385,127892576
2018-06-14,6295.1,6736.52,6269.5,6633.7,197450952.6
2018-06-13,6543.9,6611.7,6107.88,6295.1,276804573.7
2018-06-12,6873.3,6873.4,6436.1,6543.9,197909118.3
2018-06-11,6758,6899,6629.7,6873.3,150583212.3
2018-06-10,7498.5,7498.6,6630,6758,361863799.9
2018-06-09,7615.1,7685,7463.4,7498.5,50467056.59
2018-06-08,7688.9,7697,7543.6,7615.1,92098498.19
2018-06-07,7654,7756.3,7624.7,7688.9,83404764.88
2018-06-06,7621.9,7700,7491.7,7654,124490976.9
2018-06-05,7488.3,7675,7372,7621.9,121882924.5
2018-06-04,7718,7764,7451.1,7488.3,133657335.4
2018-06-03,7638.1,7779,7600,7718,104417170.4
2018-06-02,7521,7698.8,7441.5,7638.1,123627263
2018-06-01,7485.8,7599.8,7329.19,7521,141455168.4
2018-05-31,7375.12,7599.7,7338,7485.8,143522705.6
2018-05-30,7465.2,7560,7270.5,7375.12,163147111.1
2018-05-29,7097.9,7536,7040,7465.2,198139678.6
2018-05-28,7339.7,7437.7,7062.3,7097.9,189039280.7
2018-05-27,7327.7,7425.4,7211.1,7339.7,115619165.3
2018-05-26,7456.7,7624.1,7281,7327.7,102683254.9
2018-05-25,7576.7,7654.1,7318.2,7456.7,192775928.7
2018-05-24,7494.8,7729.83,7260,7576.7,289840367.2
2018-05-23,7977.85,8020,7403,7494.8,306082064.9
2018-05-22,8398.8,8408.28,7943.3,7977.85,165144229.4
2018-05-21,8523.6,8644,8309.1,8398.8,137587899.9
2018-05-20,8231,8597.9,8171.5,8523.6,127232890.2
2018-05-19,8238.9,8430,8140.2,8231,109560697.5
2018-05-18,8054.3,8277.2,7925,8238.9,184236039.1
2018-05-17,8336.1,8482.2,7982.5,8054.3,203331061.9
2018-05-16,8467.5,8492.7,8100,8336.1,265254056.4
2018-05-15,8670.8,8855.7,8415,8467.5,220646777.3
2018-05-14,8683.6,8884.5,8271,8670.8,314085399.9
2018-05-13,8470.8,8760,8318.3,8683.6,193696088.9
2018-05-12,8412.4,8631.7,8204.41,8470.8,306163209.3
2018-05-11,9018,9018.1,8333.8,8412.4,458657858.2
2018-05-10,9318.2,9393.9,9003,9018,214713650.9
2018-05-09,9184.7,9375.8,8980,9318.2,208046771.8
2018-05-08,9370,9471,9045.3,9184.7,232088224.7
2018-05-07,9658.7,9677.9,9182.7,9370,232769761.9
2018-05-06,9861.2,9964,9454,9658.7,250098474.8
2018-05-05,9703,9990,9685,9861.2,280281507.9
2018-05-04,9759,9848,9542.5,9703,233151571.7
2018-05-03,9236.4,9875,9161,9759,329445446.8
2018-05-02,9068.2,9279.9,8968.3,9236.4,180821070.4
2018-05-01,9240.6,9247.3,8817.97,9068.2,224495781.5
2018-04-30,9400,9450,9100,9240.6,208297373.8
2018-04-29,9345.7,9565.1,9180,9400,253905688.4
2018-04-28,8920.1,9437.6,8872,9345.7,317887455.7
2018-04-27,9269.9,9381.1,8888.6,8920.1,273120789.2
2018-04-26,8868.4,9308,8652.2,9269.9,359228351.1
2018-04-25,9646.8,9767.4,8765.1,8868.4,668976337.5
2018-04-24,8940,9745,8929.9,9646.8,530366999
2018-04-23,8791.4,9011,8769,8940,206738729.1
2018-04-22,8912.5,9048.2,8751.09,8791.4,262815187.6
2018-04-21,8865.4,9069,8616,8912.5,331168878
2018-04-20,8273,8937.5,8219,8865.4,408404618.6
2018-04-19,8171,8297.4,8104,8273,232308172.4
2018-04-18,7888.9,8237.2,7870.5,8171,218071064.9
2018-04-17,8056.2,8185,7823,7888.9,212819639.7
2018-04-16,8357.5,8415.5,7900.3,8056.2,263749559.7
2018-04-15,8003,8458.8,7997.2,8357.5,234537997.1
2018-04-14,7886.9,8185,7820.5,8003,206634688.2
2018-04-13,7912,8240,7739.1,7886.9,474891031.6
2018-04-12,6943.1,8087,6753,7912,671503176.7
2018-04-11,6837.1,7005.8,6794,6943.1,190667714.5
2018-04-10,6770,6897.4,6650,6837.1,170841649.2
2018-04-09,7023.9,7189,6611,6770,495916361.5
2018-04-08,6892.6,7126,6883,7023.9,201921442.8
2018-04-07,6610,7080,6599.9,6892.6,248688447.7
2018-04-06,6769,6864,6500.2,6610,273538524.1
2018-04-05,6785.9,6938,6564.9,6769,305581665.3
2018-04-04,7405.6,7422,6670,6785.9,347227436.7
2018-04-03,7053.3,7509.7,7019.9,7405.6,349662662.5
2018-04-02,6816.6,7132,6769.4,7053.3,307331586.9
2018-04-01,6925.4,7035.1,6425.1,6816.6,367964202.6
2018-03-31,6840.4,7222,6780.06,6925.4,472001891.1
2018-03-30,7094,7269,6549.9,6840.4,726470743.6
2018-03-29,7936,7973,6883,7094,537493533.1
2018-03-28,7784.6,8120.2,7702.1,7936,270258151.3
2018-03-27,8131.12,8210,7716.6,7784.6,395673039.4
2018-03-26,8445,8499.1,7835.9,8131.12,433288763.9
2018-03-25,8522.7,8674.4,8364.8,8445,255905054.9
2018-03-24,8914.4,9050.3,8460,8522.7,372217623.7
2018-03-23,8699.3,8917.6,8271.1,8914.4,371275501
2018-03-22,8888.2,9095.92,8450,8699.3,430220172.3
2018-03-21,8899.7,9177.5,8752,8888.2,372221050.4
2018-03-20,8600.2,9040,8305.1,8899.7,455322064.5
2018-03-19,8200.3,8717,8085.7,8600.2,591414182.7
2018-03-18,7845,8300,7240,8200.3,656987846.4
2018-03-17,8250,8367,7728.1,7845,380842416.5
2018-03-16,8250,8604.5,7902,8250,441514146.1
2018-03-15,8177.2,8418,7665.1,8250,644384004.5
2018-03-14,9135.2,9250,7916,8177.2,491027268.1
2018-03-13,9130.2,9482.4,8822,9135.2,556584542.1
2018-03-12,9527.7,9900,8770,9130.2,612606330.8
2018-03-11,8769.9,9729,8428,9527.7,627741870.5
2018-03-10,9216.2,9506.4,8670.9,8769.9,455648657.4
2018-03-09,9300,9428,8342,9216.2,842060926.9
2018-03-08,9910.6,10112,9025,9300,626410649.7
2018-03-07,10720,10899,9400,9910.6,735941360.2
2018-03-06,11402,11411,10567,10720,456474428.5
2018-03-05,11499,11700,11380,11402,305243757.7
2018-03-04,11454,11549,11050,11499,306478200.3
2018-03-03,11024,11530,11024,11454,333111705
2018-03-02,10923,11189,10762,11024,309043894
2018-03-01,10315,11095,10210,10923,343359812.2
2018-02-28,10582,11065,10261,10315,438588692.2
2018-02-27,10320,10888,10125,10582,404680373.4
2018-02-26,9581.9,10439,9359.9,10320,443925734
2018-02-25,9666.3,9840,9280.4,9581.9,288538180.7
2018-02-24,10144,10500,9350.3,9666.3,521930897.8
2018-02-23,9826.5,10395,9583.1,10144,567466843.9
2018-02-22,10450,10915,9740,9826.5,708331522.4
2018-02-21,11211,11239,10200,10450,799460974.3
2018-02-20,11172,11788,11100,11211,658532997.5
2018-02-19,10400,11250,10308,11172,531225259.4
2018-02-18,11062,11250,10122,10400,711575764.4
2018-02-17,10162,11084,10049,11062,550672754.3
2018-02-16,9996,10271,9670,10162,420392841.7
2018-02-15,9455.5,10176,9338,9996,646965183.1
2018-02-14,8511.6,9489,8511.6,9455.5,445269567.1
2018-02-13,8902.9,8952.9,8313.52,8511.6,331049587.9
2018-02-12,8070.5,9000,8069.58,8902.9,429033111.4
2018-02-11,8563,8570,7851,8070.5,419621875.9
2018-02-10,8678.1,9074.9,8151.3,8563,555946296.7
2018-02-09,8239.7,8750,7724.9,8678.1,509624165.1
2018-02-08,7586.9,8648.9,7565,8239.7,629028322.7
2018-02-07,7678.8,8488.9,7175.1,7586.9,830372193.3
2018-02-06,6947.2,7880,6000,7678.8,1291517771
2018-02-05,8185.2,8380,6651,6947.2,960180027.9
2018-02-04,9225,9410,7809,8185.2,576788337.4
2018-02-03,8890.9,9499,8180,9225,455149525.8
2018-02-02,9181,9213,7960,8890.9,1034590602
2018-02-01,10267,10336,8941,9181,731092225.8
2018-01-31,10171,10414,9760,10267,429226162.7
2018-01-30,11217.82,11250,9860.4,10171,610362193.5
2018-01-29,11829,11975,11070,11217.82,278683063
2018-01-28,11458,12190,11390,11829,337310640.9
2018-01-27,11069,11689,10800,11458,373115740.8
2018-01-26,11147,11700,10276,11069,604628155.4
2018-01-25,11391,11734,10845,11147,383853794.3
2018-01-24,10811,11557.89,10430,11391,478491148.7
2018-01-23,10779,11427,9900,10811,667370521
2018-01-22,11514,11900,10009,10779,704623899.2
2018-01-21,12731,12732,11015,11514,620965615.2
2018-01-20,11476,13017,11407,12731,560806147
2018-01-19,11031,11900,10647,11476,534833075.2
2018-01-18,11108,11904,10515,11031,953010219.6
2018-01-17,11063,11497,9231.1,11108,1360922999
2018-01-16,13601,13617,9940,11063,1467077034
2018-01-15,13558,14356,13300,13601,458336248.2
2018-01-14,14199,14393,12874.34,13558,468903936.3
2018-01-13,13794,14580,13750,14199,407386975.4
2018-01-12,13254,14100,12751,13794,508673420
2018-01-11,14900,14999,12646,13254,942489459.2
2018-01-10,14425,14901,13300,14898,791294597.1
2018-01-09,14906,15355,14122,14425,635984605.1
2018-01-08,16214,16329,13760,14906,916985390.2
2018-01-07,17169,17178,15712,16214,474685778.3
2018-01-06,16911,17252,16251,17169,487575180
2018-01-05,15159,17105,14725,16911,839478745.5
2018-01-04,15150,15422.16,14060,15159,651074350.7
2018-01-03,14722,15428.83,14500,15150,569371973.8
2018-01-02,13376,15500,12795,14722,720663040.6
2018-01-01,13769,13893,12777,13376,389273932.6
2017-12-31,12384,14210,12166,13769,564211749
2017-12-30,14307,14417,11651,12384,938475724
2017-12-29,14323,15131,13826,14307,683772240.5
2017-12-28,15375,15468,13145,14323,977111940.3
2017-12-27,15680,16494,14454,15375,829436907.2
2017-12-26,13633,16060,13531,15680,926179176.7
2017-12-25,13477,14278,12675,13633,606634803.9
2017-12-24,14035,14050,11600,13477,906103698.7
2017-12-23,13173,14999,12521,14035,831326801.9
2017-12-22,15645,15842.43,10700,13173,2223207788
2017-12-21,16425,17333,14801,15645,1027276532
2017-12-20,17345,17709,15500,16425,1317507612
2017-12-19,18928,18987,16400,17345,1107377557
2017-12-18,18961,19175,18010,18928,974801268
2017-12-17,19210,19891,18622,18961,937965444.8
2017-12-16,17569,19550,17050,19210,836392677.4
2017-12-15,16384,18111,16349,17569,1044216462
2017-12-14,16171,16999,15851,16384,736682606.8
2017-12-13,16968,17293,15632,16171,906371363.8
2017-12-12,16753,17515,16210,16968,633973255
2017-12-11,14905,17450,14905,16753,825901343.8
2017-12-10,14603,15644,12732,14905,903356657.4
2017-12-09,15851,16300,13020,14603,782860906.9
2017-12-08,16600,17171,13722,15851,1053808780
2017-12-07,13510,16649,13139,16600,1188180150
2017-12-06,11592,13597,11590,13510,698009291.7
2017-12-05,11599,11932,11405,11592,299090807.4
2017-12-04,11162,11599,10890,11599,219384848.5
2017-12-03,10877,11848,10300,11162,181615051.6
2017-12-02,10860,11187,10627,10877,200402326.4
2017-12-01,9912.6,10950,9375,10860,235039838.5
2017-11-30,9727,10542,8901,9912.6,261197407.8
2017-11-29,9880,11435,9010.9,9727,260988015
2017-11-28,9723.6,9970.2,9592.5,9880,167029891.6
2017-11-27,8758.8,9767.2,8758.8,9723.6,198661459.9
2017-11-26,8753.4,8759.2,8753,8758.8,26962.27
2017-11-25,8195.2,8770,8131.6,8753.4,167899762.3
2017-11-24,7999.9,8351,7880.6,8195.2,141498185.9
2017-11-23,8230.2,8268,7992.6,7999.9,141182053.6
2017-11-22,8096.9,8310,8073.4,8230.2,132052542.2
2017-11-21,8248.8,8380,7755.6,8096.9,179242289.3
2017-11-20,8050,8315,7925,8248.8,150639022.3
2017-11-19,7773.3,8122.5,7662.2,8050,127937215.8
2017-11-18,7675.9,7867.8,7413.3,7773.3,145813938.5
2017-11-17,7865.2,8034,7512,7677.9,192379648.1
2017-11-16,7265.84,8012.6,7091,7865.2,195204226.6
2017-11-15,6590,7305.1,6589.9,7265.84,200824602.3
2017-11-14,6466.7,6689.5,6301,6590,145904459
2017-11-13,5830.9,6682,5790,6466.7,187375152.8
2017-11-12,6312.6,6466.7,5400.2,5830.9,251120750.5
2017-11-11,6541.2,6788.6,6163.2,6312.6,152304447.5
2017-11-10,7126.4,7324,6405,6541.2,503575974
2017-11-09,7446.1,7450,7000,7126.4,353618625.3
2017-11-08,7102,7899.9,6977.4,7446.1,627911135.1
2017-11-07,6956.5,7220,6948,7102,265158849.7
2017-11-06,7366.7,7440,6911,6956.5,440157158.2
2017-11-05,7369.9,7598,7272,7366.7,334205673.6
2017-11-04,7132,7530,6930.1,7369.9,344455349.7
2017-11-03,7018.8,7448,6917,7132,439712869.7
2017-11-02,6739.6,7350,6715.3,7018.8,643140585.9
2017-11-01,6455.1,6739.9,6344.5,6739.6,367766124.1
2017-10-31,6130,6481.5,6082.5,6455.1,236654069.9
2017-10-30,6150,6239,6006.2,6130,202990210.1
2017-10-29,5720.3,6345,5660,6150,336176404.3
2017-10-28,5759.7,5864,5632,5720.3,151992142.7
2017-10-27,5890,6020,5681,5759.7,223782636.2
2017-10-26,5724.1,5966.6,5667.5,5890,249036974.6
2017-10-25,5510,5746.9,5365.3,5724.1,241923095
2017-10-24,5907.3,5907.3,5457.4,5510,355086171.9
2017-10-23,5981.3,6055,5621,5907.3,382950746.1
2017-10-22,6005.1,6075,5705,5981.3,296869418.5
2017-10-21,5983.8,6199.9,5862.8,6005.1,308193542
2017-10-20,5694.2,6088.4,5603.3,5983.8,330632308.8
2017-10-19,5567,5744,5505.5,5694.2,213159494.3
2017-10-18,5597.1,5597.9,5114,5567,352356069.8
2017-10-17,5764.8,5779,5511,5597.1,170112124.4
2017-10-16,5713.9,5810,5570,5764.8,177508930.2
2017-10-15,5833.5,5877,5450,5713.9,296504414.4
2017-10-14,5636.8,5857.4,5564.3,5833.5,207435103.1
2017-10-13,5440,5871.9,5369.4,5636.8,531828697.5
2017-10-12,4824.9,5445,4815,5440,411206648.9
2017-10-11,4777.7,4881.4,4715,4824.9,138129000.2
2017-10-10,4782.3,4940,4716.4,4777.7,205355472.3
2017-10-09,4611.9,4879.8,4551,4782.3,229692776.8
2017-10-08,4435.6,4632.4,4416.3,4611.9,134700012.7
2017-10-07,4370,4505,4309,4435.6,70363273.63
2017-10-06,4312,4425.8,4282.2,4370,112879614.5
2017-10-05,4215.9,4372.3,4133,4312,107758054.9
2017-10-04,4310.6,4359.2,4174.3,4215.9,111682076.7
2017-10-03,4400.2,4439.9,4210.1,4310.6,122476333.5
2017-10-02,4404.3,4482,4359,4400.2,128103689.5
2017-10-01,4367.1,4424,4248.6,4404.3,126495551.7
2017-09-30,4168,4397,4160,4367.1,135404767.5
2017-09-29,4190,4245,4024.4,4168,160452009.9
2017-09-28,4209.7,4269,4120,4190,153044819
2017-09-27,3881.5,4229.5,3876.7,4209.7,198158125.2
2017-09-26,3930.1,3985,3838,3881.5,83465263.89
2017-09-25,3654.7,3977,3653.7,3930.1,153326746.8
2017-09-24,3779.6,3783,3615.5,3654.7,76911991.28
2017-09-23,3602.3,3808.7,3555,3779.6,95128057.81
2017-09-22,3596.7,3748,3490,3602.3,176788199.6
2017-09-21,3872.4,3905,3560,3596.7,211953807.6
2017-09-20,3892.2,4049,3829,3872.4,130698538.9
2017-09-19,4084.4,4114,3836.2,3892.2,187939217.7
2017-09-18,3666.6,4119,3666.6,4084.4,232624406.8
2017-09-17,3681.5,3782,3465.1,3666.6,134233463.7
2017-09-16,3697.1,3875,3511.1,3681.5,259354596.5
2017-09-15,3235.3,3809,2980.4,3697.1,611559126.6
2017-09-14,3849.7,3917.2,3204.7,3235.3,447166955.1
2017-09-13,4149.4,4160,3731.7,3849.7,278238795.4
2017-09-12,4198.7,4379,4050,4149.4,168920985.9
2017-09-11,4233.9,4383.2,4123,4198.7,130098011.7
2017-09-10,4315.9,4330,3974.1,4233.9,190068638.2
2017-09-09,4304,4395.2,4151,4315.9,132858349.3
2017-09-08,4613.7,4694.9,4105,4304,264666233
2017-09-07,4595.8,4675,4455.1,4613.7,105604886.1
2017-09-06,4375,4633.7,4352.4,4595.8,175337048
2017-09-05,4205,4471,3900.1,4375,240734995.2
2017-09-04,4598.5,4611.6,4052,4205,251482158.5
2017-09-03,4532.3,4699.9,4331,4598.5,151880017.9
2017-09-02,4907.7,4970,4400.1,4532.3,252919826.5
2017-09-01,4718.3,4936.9,4660,4907.7,137849604.9
2017-08-31,4568,4749.9,4566.9,4718.3,86014991.15
2017-08-30,4587.1,4643,4481,4568,77658541.41
2017-08-29,4385.1,4648.8,4325.1,4587.1,146911652.4
2017-08-28,4332.8,4395.5,4175,4385.1,90446789.75
2017-08-27,4340.4,4406.7,4304.4,4332.8,48351459.92
2017-08-26,4351.5,4364,4240.7,4340.4,63447147.77
2017-08-25,4322.1,4464.2,4250,4351.5,117499766.8
2017-08-24,4130.2,4381,4089.9,4322.1,92780188.66
2017-08-23,4081.9,4255.2,4045,4130.2,113729659
2017-08-22,3998.2,4141.9,3599,4081.9,239111044.3
2017-08-21,4063.1,4094.7,3951,3998.2,106529064.8
2017-08-20,4145,4199.9,3975.1,4063.1,102788820.5
2017-08-19,4090.1,4187,3907,4145,168791497.6
2017-08-18,4263,4360,3954,4090.1,194422803
2017-08-17,4386.4,4492.3,4152,4263,171033363.8
2017-08-16,4151.8,4405,3925.1,4386.4,147222534.8
2017-08-15,4320.8,4430,3832.5,4151.8,261426829.3
2017-08-14,4061.6,4330.3,3951,4320.8,143343011.4
2017-08-13,3866.2,4190,3834.2,4061.6,192980115.1
2017-08-12,3643.4,3970.1,3589.5,3866.2,142522025.1
2017-08-11,3405,3695,3380,3643.4,92908031.82
2017-08-10,3340.4,3447,3310,3405,64821114.81
2017-08-09,3415,3430,3235.1,3340.4,87253346.06
2017-08-08,3396,3483.8,3340,3415,108062486.5
2017-08-07,3232.1,3440,3190,3396,81595403.28
2017-08-06,3252.3,3315.5,3155.8,3232.1,54834443.94
2017-08-05,2860,3339.5,2853.3,3252.3,159197332.2
2017-08-04,2790.3,2876,2762.1,2860,53557929.46
2017-08-03,2702,2820,2698,2790.3,46230051.29
